0000, 1417, 1427, 1418, 1429, 1419, 1421, 1422, 1425, 1428, 1422, 1426, 1425, 1423, 1428, 1417, 1430, 1419, 1428, 1426, 1427, 1429, 1429, 1419, 1422, 1428, 1422, 1422, 1424, 1424, 1425, 1421, 1419, 1425, 1423, 1426, 1424, 1425, 1421, 1428, 1420, 1430, 1416, 1430, 1417, 1424, 1427, 1419, 1422, 1422, 1428, 1427, 1421, 1429, 1427, 1424, 1420, 1425, 1422, 1416, 1423, 1427, 1419, 1428, 1424, 1427, 1419, 1427, 1424, 1428, 1421, 1426, 1418, 1429, 1424, 1419, 1427, 1420, 1418, 1424, 1417, 1417, 1425, 1420, 1425, 1418, 1425, 1420, 1423, 1428, 1425, 1423, 1425, 1429, 1420, 1421, 1425, 1428, 1425, 1427, 1424, 1417, 1423, 1419, 1417, 1421, 1420, 1421, 1422, 1418, 1422, 1428, 1430, 1423, 1419, 1417, 1418, 1428, 1420, 1426, 1424, 1421, 1423, 1420, 1424, 1423, 1429, 1418, 1423, 1428, 1419, 1417, 1423, 1427, 1430, 1418, 1422, 1420, 1426, 1416, 1426, 1420, 1428, 1419, 1417, 1427, 1424, 1423, 1421, 1429, 1418, 1419, 1424, 1424, 1428, 1419, 1428, 1428, 1418, 1423, 1418, 1421, 1428, 1420, 1428, 1426, 1428, 1419, 1425, 1417, 1422, 1428, 1427, 1418, 1417, 1425, 1416, 1428, 1429, 1421, 1421, 1426, 1421, 1420, 1419, 1418, 1419, 1424, 1422, 1419, 1430, 1416, 1428, 1421, 1424, 1425, 1420, 1419, 1418, 1419, 1427, 1422, 1427, 1422, 1417, 1422, 1428, 1419, 1430, 1427, 1423, 1420, 1426, 1429, 1418, 1421, 1424, 1421, 1427, 1425, 1423, 1422, 1424, 1425, 1419, 1427, 1425, 1428, 1429, 1422, 1427, 1416, 1417, 1421, 1422, 1420, 1418, 1418, 1418, 1428, 1422, 1426, 1425, 1421, 1420, 1426, 1424, 1423, 1421, 1418, 1429, 1423, 1422, 1423, 1423, 0000
1418, 1429, 1426, 1426, 1424, 1430, 1425, 1419, 1420, 1422, 1417, 1426, 1424, 1422, 1423, 1420, 1429, 1419, 1420, 1426, 1429, 1430, 1418, 1417, 1429, 1423, 1423, 1420, 1418, 1419, 1424, 1417, 1430, 1420, 1417, 1420, 1427, 1419, 1422, 1417, 1417, 1428, 1429, 1427, 1423, 1418, 1420, 1421, 1421, 1418, 1420, 1420, 1417, 1430, 1417, 1419, 1419, 1428, 1428, 1424, 1418, 1423, 1429, 1429, 1421, 1420, 1421, 1429, 1421, 1428, 1418, 1425, 1418, 1420, 1427, 1426, 1420, 1418, 1425, 1428, 1423, 1420, 1425, 1429, 1416, 1425, 1420, 1421, 1423, 1423, 1419, 1421, 1419, 1428, 1419, 1422, 1420, 1421, 1425, 1427, 1418, 1425, 1429, 1423, 1430, 1422, 1417, 1429, 1421, 1424, 1423, 1419, 1423, 1422, 1418, 1422, 1425, 1424, 1425, 1424, 1421, 1425, 1427, 1427, 1422, 1423, 1416, 1425, 1425, 1419, 1425, 1417, 1430, 1430, 1424, 1417, 1418, 1423, 1426, 1425, 1426, 1428, 1421, 1421, 1427, 1419, 1419, 1419, 1418, 1422, 1427, 1417, 1427, 1427, 1417, 1429, 1424, 1420, 1420, 1424, 1421, 1429, 1422, 1427, 1425, 1420, 1419, 1430, 1429, 1424, 1429, 1423, 1428, 1425, 1417, 1425, 1425, 1424, 1429, 1416, 1430, 1428, 1420, 1423, 1428, 1417, 1423, 1418, 1425, 1424, 1424, 1424, 1427, 1424, 1421, 1430, 1419, 1421, 1428, 1427, 1422, 1419, 1423, 1425, 1419, 1425, 1419, 1426, 1417, 1425, 1430, 1427, 1427, 1428, 1423, 1425, 1418, 1429, 1417, 1418, 1430, 1426, 1418, 1421, 1421, 1424, 1417, 1418, 1418, 1421, 1422, 1430, 1423, 1417, 1424, 1428, 1417, 1426, 1425, 1419, 1422, 1417, 1428, 1428, 1424, 1426, 1426, 1420, 1422, 1420, 1423, 1418, 1429, 1425, 1430, 1430
1428, 1418, 1426, 1419, 1421, 1427, 1428, 1428, 1427, 1420, 1422, 1419, 1419, 1426, 1427, 1424, 1418, 1421, 1423, 1426, 1423, 1423, 1427, 1425, 1417, 1421, 1429, 1430, 1424, 1426, 1424, 1420, 1426, 1428, 1429, 1429, 1419, 1419, 1426, 1420, 1420, 1423, 1418, 1420, 1421, 1418, 1428, 1427, 1419, 1417, 1428, 1418, 1425, 1426, 1418, 1420, 0000, 1416, 1426, 1420, 1418, 1425, 1429, 1429, 1419, 1419, 1425, 1426, 1419, 1427, 1428, 1427, 1427, 1423, 1427, 1421, 1421, 1429, 1417, 1419, 1422, 1424, 1416, 1428, 1422, 1427, 1416, 1424, 1423, 1422, 1429, 1419, 1421, 1421, 1423, 1420, 1423, 1418, 1427, 1417, 1422, 1424, 1417, 1417, 1419, 1420, 1426, 1421, 1418, 1421, 1427, 1424, 1417, 1420, 1417, 1421, 1426, 1421, 1426, 1417, 1429, 1420, 1423, 1421, 1426, 1419, 1418, 1427, 1421, 1416, 1420, 1430, 1419, 1417, 1423, 1428, 1427, 1417, 1418, 1420, 1420, 1424, 1429, 1424, 1430, 1418, 1426, 1428, 1429, 1421, 1427, 1423, 1417, 1420, 1417, 1429, 1417, 1429, 1428, 1429, 1423, 1424, 1429, 1425, 1427, 1424, 1416, 1425, 1420, 1429, 1416, 1416, 1418, 1425, 1419, 1421, 1419, 1423, 1420, 1418, 1418, 1419, 1427, 1418, 1424, 1424, 1417, 1424, 1422, 1416, 1424, 1417, 1417, 1424, 1418, 1430, 1425, 1423, 1420, 1427, 1427, 1430, 1428, 1430, 1421, 1424, 1420, 1418, 1422, 1428, 1427, 1418, 1420, 1429, 1428, 1425, 1429, 1429, 1422, 1421, 1421, 1416, 1421, 1421, 1427, 1416, 1428, 1426, 1420, 1419, 1418, 1422, 1424, 1427, 1425, 1417, 1418, 1423, 1428, 1420, 1425, 1422, 1420, 1419, 1422, 1418, 1429, 1425, 1418, 1422, 1425, 1422, 1422, 1423, 1423, 1429
1420, 1420, 1429, 1425, 1417, 1428, 1423, 1419, 1422, 1419, 1422, 1424, 1423, 1423, 1418, 1419, 1417, 1417, 1419, 1428, 1417, 1422, 1427, 1426, 1424, 1416, 1424, 1427, 1419, 1425, 1421, 1419, 1419, 1417, 1418, 1428, 1425, 1426, 1428, 1417, 1417, 1427, 1420, 1425, 1429, 1420, 1420, 1426, 1429, 1424, 1426, 1426, 1416, 1429, 1424, 1421, 1417, 1421, 1420, 1424, 1428, 1421, 1417, 1425, 1419, 1423, 1418, 1422, 1423, 1422, 1421, 1425, 1417, 1423, 1422, 1422, 1422, 1424, 1422, 1426, 1422, 1418, 1425, 1425, 1423, 1426, 1422, 1429, 1417, 1430, 1425, 1419, 1421, 1421, 1421, 1424, 1420, 1416, 1420, 1417, 1423, 1429, 1426, 1422, 1427, 1418, 1419, 1429, 1419, 1422, 1419, 1420, 1418, 1418, 1427, 1421, 1416, 1417, 1423, 1423, 1424, 1424, 1422, 1426, 1428, 1420, 1429, 1417, 1417, 1429, 1420, 1418, 1419, 1419, 1428, 1425, 1421, 1423, 1430, 1418, 1428, 1422, 1426, 1422, 1429, 1416, 1419, 1425, 1418, 1422, 1421, 1418, 1417, 1419, 1420, 1421, 1426, 1416, 1424, 1418, 1417, 1420, 1427, 1422, 1423, 1423, 1428, 1428, 1428, 1429, 1426, 1421, 1425, 1417, 1424, 1416, 1425, 1418, 1425, 1425, 1422, 1416, 1431, 1422, 1417, 1423, 1417, 1428, 1420, 1419, 1429, 1426, 1416, 1426, 1428, 1418, 1426, 1426, 1415, 1421, 1420, 1425, 1425, 1417, 1425, 1426, 1422, 1416, 1426, 1429, 1417, 1428, 1417, 1430, 1428, 1419, 1422, 1421, 1421, 1427, 1420, 1427, 1429, 1417, 1428, 1428, 1420, 1424, 1430, 1426, 1424, 1422, 1424, 1430, 1418, 1420, 1420, 1429, 1416, 1420, 1415, 1421, 1430, 1423, 1428, 1430, 1430, 1428, 1424, 1421, 1429, 1423, 1424, 1420, 1430, 1429
1428, 1428, 1426, 1419, 1419, 1421, 1424, 1419, 1421, 1420, 1427, 1424, 1426, 1424, 1420, 1422, 1420, 1424, 1424, 1424, 1420, 1422, 1425, 1424, 1429, 1425, 1420, 1419, 1422, 1430, 1424, 1421, 1430, 1419, 1419, 1424, 1418, 1420, 1426, 1420, 1419, 1427, 1416, 1420, 1423, 1425, 1427, 1421, 1427, 1418, 1429, 1423, 1429, 1425, 1427, 1426, 1427, 1419, 1426, 1420, 1417, 1422, 1419, 1427, 1426, 1421, 1421, 1419, 1419, 1426, 1422, 1419, 1422, 1419, 1416, 1421, 1421, 1429, 1424, 1420, 1423, 1426, 1417, 1424, 1424, 1420, 1430, 1429, 1423, 1421, 1427, 1428, 1425, 1420, 1423, 1424, 1421, 1425, 1416, 1419, 1425, 1425, 1423, 1424, 1422, 1417, 1426, 1429, 1425, 1424, 1417, 1419, 1419, 1429, 1427, 1420, 1417, 1417, 1426, 1428, 1426, 1424, 1422, 1416, 1417, 1419, 1423, 1419, 1422, 1428, 1424, 1419, 1421, 1421, 1425, 1425, 1429, 1429, 1417, 1418, 1425, 1428, 1429, 1424, 1424, 1427, 1428, 1419, 1429, 1426, 1420, 1429, 1417, 1424, 1426, 1426, 1417, 1425, 1423, 1421, 1423, 1419, 1424, 1431, 1423, 1417, 1421, 1426, 1425, 1426, 1425, 1417, 1417, 1428, 1429, 1430, 1428, 1428, 1424, 1427, 1417, 1422, 1424, 1426, 1430, 1425, 1419, 1421, 1428, 1427, 1428, 1424, 1423, 1418, 1426, 1422, 1419, 1422, 1427, 1425, 1424, 1427, 1425, 1417, 1416, 1425, 1417, 1417, 1423, 1429, 1425, 1424, 1422, 1428, 1429, 1417, 1418, 1427, 1425, 1426, 1416, 1427, 1420, 1417, 1421, 1425, 1428, 1417, 1428, 1420, 1422, 1423, 1430, 1418, 1430, 1430, 1428, 1423, 1419, 1427, 1416, 1428, 1417, 1418, 1427, 1417, 1418, 1429, 1422, 1419, 1429, 1430, 1427, 1416, 1420, 1420
1422, 1419, 1418, 1428, 1418, 1417, 1423, 1429, 1423, 1421, 1418, 1422, 1420, 1429, 1426, 1416, 1428, 1428, 1420, 1422, 1418, 1429, 1417, 1427, 1424, 1430, 1429, 1419, 1422, 1423, 1429, 1429, 1424, 1417, 1421, 1418, 1427, 1428, 1426, 1420, 1428, 1420, 1424, 1430, 1428, 1417, 1417, 1418, 1418, 1424, 1419, 1418, 1425, 1429, 1429, 1419, 1424, 1429, 1430, 1423, 1420, 1429, 1417, 1429, 1424, 1428, 1421, 1425, 1424, 1426, 1428, 1428, 1430, 1420, 1423, 1429, 1427, 1420, 1419, 1417, 1419, 1429, 1422, 1416, 1427, 1424, 1422, 1424, 1427, 1418, 1429, 1421, 1426, 1426, 1430, 1423, 1422, 1424, 1419, 1426, 1429, 1424, 1421, 1424, 1423, 1428, 1427, 1429, 1422, 1428, 1420, 1424, 1430, 1418, 1429, 1427, 1426, 1429, 1427, 1417, 1422, 1426, 1426, 1419, 1427, 1424, 1417, 1429, 1417, 1418, 1424, 1417, 1424, 1417, 1430, 1418, 1427, 1429, 1430, 1426, 1422, 1426, 1416, 1427, 1420, 1424, 1418, 1424, 1421, 1417, 1419, 1417, 1429, 1423, 1421, 1417, 1423, 1426, 1421, 1423, 1420, 1429, 1419, 1425, 1419, 1429, 1417, 1423, 1429, 1416, 1424, 1428, 1427, 1429, 1423, 1424, 1428, 1420, 1426, 1428, 1427, 1426, 1424, 1418, 1425, 1428, 1429, 1424, 1423, 1423, 1417, 1429, 1423, 1420, 1425, 1429, 1424, 1426, 1426, 1422, 1426, 1422, 1419, 1420, 1431, 1421, 1419, 1421, 1421, 1428, 1415, 1428, 1416, 1424, 1421, 1424, 1421, 1425, 1420, 1419, 1424, 1422, 1420, 1429, 1417, 1425, 1428, 1418, 1416, 1418, 1427, 1426, 1420, 1424, 1419, 1423, 1425, 1428, 1425, 1421, 1421, 1429, 1427, 1428, 1419, 1422, 1421, 1422, 1429, 1417, 1429, 1427, 1420, 1427, 1427, 1430
1428, 1418, 1419, 1429, 1429, 1423, 1416, 1422, 1428, 1418, 1422, 1423, 1421, 1423, 1421, 1424, 1428, 1429, 1428, 1430, 1420, 1429, 1429, 1429, 1417, 1420, 1423, 1422, 1419, 1429, 1419, 1424, 1429, 1422, 1422, 1425, 1424, 1427, 1418, 1423, 1425, 1418, 1424, 1428, 1420, 1417, 1426, 1423, 1423, 1424, 1419, 1419, 1419, 1428, 1422, 1420, 1418, 1425, 1422, 1428, 1422, 1428, 1424, 1425, 1426, 1420, 1425, 1421, 1426, 1419, 1430, 1424, 1421, 1419, 1419, 1417, 1420, 1427, 1429, 1420, 1419, 1428, 1420, 1424, 1426, 1426, 1428, 1421, 1417, 1421, 1426, 1429, 1417, 1423, 1417, 1418, 1421, 1424, 1428, 1418, 1420, 1420, 1417, 1418, 1421, 1428, 1429, 1417, 1421, 1421, 1421, 1425, 1417, 1430, 1421, 1430, 1419, 1421, 1427, 1425, 1424, 1422, 1419, 1420, 1417, 1416, 1427, 1428, 1428, 1428, 1422, 1418, 1426, 1430, 1428, 1430, 1430, 1423, 1418, 1429, 1424, 1427, 1428, 1428, 1422, 1429, 1429, 1421, 1425, 1429, 1428, 1424, 1430, 1424, 1422, 1420, 1430, 1424, 1430, 1430, 1427, 1418, 1423, 1425, 1425, 1426, 1425, 1425, 1423, 1428, 1425, 1426, 1420, 1426, 1415, 1425, 1420, 1424, 1430, 1424, 1427, 1423, 1418, 1424, 1425, 1421, 1427, 1425, 1428, 1429, 1421, 1421, 1419, 1428, 1429, 1417, 1422, 1420, 1423, 1421, 1425, 1425, 1422, 1427, 1420, 1426, 1420, 1420, 1422, 1417, 1417, 1418, 1421, 1423, 1419, 1421, 1428, 1427, 1429, 1419, 1421, 1424, 1422, 1429, 1428, 1426, 1418, 1419, 1416, 1429, 1421, 1430, 1423, 1422, 1418, 1424, 1421, 1417, 1423, 1419, 1420, 1426, 1422, 1423, 1430, 1429, 1424, 1420, 1424, 1425, 1427, 1417, 1430, 1423, 1429, 1417
1430, 1430, 1422, 1425, 1420, 1419, 1427, 1427, 1429, 1419, 1424, 1427, 1422, 1423, 1418, 1424, 1422, 1426, 1423, 1421, 1418, 1429, 1425, 1423, 1423, 1422, 1425, 1419, 1421, 1429, 1426, 1420, 1427, 1425, 1418, 1422, 1420, 1427, 1427, 1418, 1427, 1420, 1424, 1423, 1428, 1430, 1416, 1422, 1420, 1418, 1429, 1423, 1422, 1418, 1423, 1430, 1416, 1427, 1424, 1429, 1423, 1428, 1430, 1423, 1429, 1421, 1418, 1421, 1429, 1422, 1428, 1421, 1419, 1419, 1418, 1422, 1429, 1427, 1420, 1418, 1416, 1419, 1428, 1424, 1420, 1425, 1422, 1429, 1418, 1427, 1422, 1424, 1426, 1427, 1423, 1422, 1424, 1427, 1425, 1421, 1429, 1422, 1420, 1420, 1429, 1425, 1425, 1425, 1421, 1422, 1428, 1430, 1418, 1429, 1429, 1426, 1417, 1427, 1417, 1426, 1421, 1426, 1421, 1418, 1419, 1427, 1430, 1428, 1423, 1417, 1420, 1424, 1420, 1430, 1422, 1426, 1417, 1428, 1417, 1422, 1419, 1416, 1423, 1428, 1424, 1429, 1427, 1427, 1427, 1422, 1416, 1424, 1425, 1421, 1424, 1427, 1419, 1428, 1423, 1430, 1426, 1427, 1424, 1424, 1424, 1425, 1424, 1424, 1424, 1424, 1428, 1421, 1430, 1425, 1417, 1418, 1418, 1417, 1425, 1425, 1420, 1426, 1424, 1425, 1418, 1419, 1423, 1420, 1426, 1418, 1430, 1424, 1422, 1423, 1425, 1420, 1423, 1421, 1429, 1426, 1430, 1427, 1426, 1420, 1416, 1428, 1419, 1424, 1422, 1420, 1424, 1421, 1417, 1425, 1425, 1428, 1429, 1420, 1418, 1426, 1425, 1428, 1421, 1421, 1429, 1429, 1424, 1424, 1427, 1419, 1417, 1422, 1420, 1419, 1425, 1425, 1429, 1428, 1424, 1426, 1427, 1424, 1424, 1417, 1426, 1424, 1428, 1420, 1428, 1429, 1422, 1426, 1423, 1425, 1419, 1424
1421, 1423, 1417, 1424, 1427, 1422, 1426, 1419, 1424, 1421, 1422, 1423, 1423, 1425, 1419, 1430, 1427, 1419, 1422, 1417, 1420, 1419, 1420, 1423, 1418, 1417, 1424, 1419, 1429, 1429, 1417, 1417, 1428, 1423, 1419, 1421, 1417, 1421, 1418, 1426, 1424, 1421, 1421, 1420, 1419, 1422, 1420, 1422, 1417, 1426, 1427, 1429, 1418, 1421, 1422, 1419, 1425, 1429, 1422, 1424, 1428, 1418, 1419, 1417, 1421, 1420, 1418, 1426, 1425, 1425, 1428, 1418, 1419, 1422, 1420, 1429, 1419, 1424, 1421, 1420, 1425, 1423, 1418, 1425, 1424, 1428, 1421, 1425, 1419, 1417, 1430, 1422, 1426, 1427, 1426, 1428, 1426, 1418, 1429, 1429, 1418, 1429, 1418, 1419, 1422, 1419, 1417, 1419, 1423, 1420, 1427, 1423, 1418, 1422, 1424, 1425, 1421, 1426, 1417, 1420, 1426, 1418, 1430, 1421, 1425, 1420, 1425, 1417, 1430, 1426, 1419, 1416, 1420, 1415, 1419, 1425, 1423, 1419, 1418, 1423, 1425, 1425, 1428, 1429, 1418, 1417, 1425, 1419, 1424, 1429, 1419, 1422, 1423, 1429, 1426, 1425, 1430, 1429, 1418, 1427, 1424, 1427, 1420, 1422, 1420, 1424, 1422, 1417, 1418, 1425, 1423, 1421, 1426, 1425, 1424, 1424, 1429, 1426, 1417, 1421, 1417, 1419, 1426, 1422, 1429, 1428, 1423, 1424, 1421, 1429, 1422, 1425, 1418, 1422, 1421, 1429, 1420, 1417, 1428, 1423, 1422, 1425, 1422, 1427, 1428, 1422, 1429, 1422, 1430, 1425, 1422, 1420, 1418, 1429, 1426, 1421, 1421, 1423, 1428, 1427, 1425, 1418, 1427, 1425, 1417, 1424, 1424, 1425, 1424, 1420, 1424, 1427, 1417, 1429, 1423, 1429, 1421, 1425, 1424, 1418, 1422, 1429, 1431, 1428, 1421, 1427, 1416, 1429, 1428, 1429, 1422, 1420, 1428, 1428, 1419, 1425
1423, 1422, 1418, 1421, 1430, 1423, 1428, 1423, 1421, 1429, 1425, 1429, 1429, 1427, 1419, 1423, 1429, 1416, 1417, 1428, 1425, 1423, 1423, 1429, 1417, 1424, 1424, 1425, 1418, 1420, 1427, 1421, 1424, 1421, 1430, 1422, 1421, 1429, 1417, 1426, 1419, 1427, 1426, 1420, 1420, 1426, 1426, 1430, 1420, 1423, 1417, 1417, 1426, 1428, 1427, 1422, 1429, 1426, 1429, 1420, 1430, 1423, 1424, 1428, 1419, 1418, 1425, 1426, 1422, 1418, 1428, 1428, 1424, 1430, 1418, 1424, 1427, 1426, 1417, 1427, 1417, 1420, 1429, 1425, 1417, 1424, 1420, 1419, 1430, 1426, 1417, 1424, 1419, 1420, 1428, 1428, 1428, 1423, 1425, 1423, 1428, 1423, 1423, 1420, 1425, 1424, 1419, 1421, 1425, 1427, 1425, 1425, 1426, 1421, 1422, 1422, 1418, 1417, 1420, 1426, 1426, 1418, 1421, 1428, 1427, 1424, 1418, 1427, 1421, 1417, 1420, 1420, 1419, 1425, 1429, 1430, 1424, 1419, 1429, 1424, 1420, 1427, 1423, 1429, 1420, 1428, 1419, 1424, 1426, 1420, 1429, 1418, 1422, 1418, 1430, 1425, 1423, 1422, 1423, 1420, 1428, 1425, 1427, 1426, 1424, 1429, 1428, 1418, 1424, 1422, 1419, 1417, 1430, 1422, 1421, 1420, 1421, 1418, 1417, 1420, 1422, 1417, 1425, 1427, 1426, 1429, 1425, 1420, 1420, 1418, 1425, 1425, 1427, 1424, 1421, 1419, 1425, 1430, 1427, 1426, 1418, 1430, 1420, 1416, 1428, 1423, 1425, 1420, 1416, 1422, 1416, 1421, 1429, 1422, 1423, 1430, 1420, 1425, 1425, 1420, 1423, 1418, 1424, 1423, 1425, 1430, 1429, 1427, 1428, 1422, 1424, 1416, 1421, 1426, 1418, 1423, 1417, 1421, 1425, 1423, 1423, 1421, 1424, 1426, 1418, 1420, 1426, 1421, 1420, 1418, 1428, 1426, 1421, 1428, 1421, 1422
